Claim_ID,Customer_ID,Policy_Number,Age,Gender,Region,Policy_Type,Premium_Amount,Coverage_Amount,Claim_Amount,Claim_Type,Credit_Score
CLM042952,CUST016705,POL0660991,55,Female,West,Home,1059.37,7021.13,45159.84,Accident,667
CLM042957,CUST015340,POL0351270,60,Female,South,Auto,4165.75,98426.77,1092.05,Theft,440
CLM042959,CUST000703,POL0846598,27,Female,South,Life,3967.67,86473.53,46659.18,Accident,824
CLM042962,CUST002722,POL0408982,29,Female,South,Auto,2880.9,54993.03,7279.33,Theft,671
CLM042965,CUST001637,POL0391936,51,Male,North,Auto,2216.47,42862.08,12582.06,Theft,646
CLM042968,CUST015465,POL0461536,22,Female,South,Home,2405.22,95034.91,37697.0,Medical,604
CLM042972,CUST011988,POL0026943,23,Male,North,Home,321.74,85036.57,47115.43,Accident,478
CLM042976,CUST000679,POL0429251,51,Male,East,Home,4414.89,21443.18,5728.0,Theft,463
CLM042985,CUST018952,POL0096444,42,Female,North,Health,3367.97,20124.39,7728.74,Property,780
CLM042987,CUST013616,POL0242994,43,Male,South,Life,2874.13,48905.1,26992.77,Theft,516
CLM042988,CUST000657,POL0814995,56,Female,South,Home,3606.89,78135.8,17765.42,Property,654
CLM043013,CUST012772,POL0500187,66,Male,East,Auto,725.76,93161.87,6622.83,Property,696
CLM043017,CUST014657,POL0191684,25,Female,South,Health,1782.49,90003.06,7429.64,Property,683
CLM043019,CUST010620,POL0589827,26,Male,South,Health,1869.41,99948.67,47746.83,Accident,325
CLM043025,CUST005890,POL0661116,65,Female,South,Life,4644.11,22852.54,45219.52,Medical,587
CLM043029,CUST015236,POL0033652,59,Male,North,Life,2784.53,46693.61,43495.13,Accident,727
CLM043036,CUST005828,POL0185492,60,Male,South,Auto,1322.64,43739.17,26348.73,Accident,562
CLM043042,CUST010947,POL0805313,72,Male,West,Health,4934.83,58983.61,11891.29,Theft,598
CLM043045,CUST008415,POL0783322,71,Male,West,Life,1220.3,31263.95,27410.56,Property,652
CLM043046,CUST016181,POL0252236,50,Female,West,Life,4977.24,76592.03,15116.33,Accident,477
CLM043051,CUST003882,POL0253353,19,Male,East,Home,775.88,73464.43,27855.72,Medical,462
CLM043055,CUST006077,POL0064230,77,Male,West,Home,1819.49,24341.8,19585.04,Medical,540
CLM043061,CUST016953,POL0258435,31,Female,East,Home,1649.22,7599.57,19746.61,Property,553
CLM043062,CUST008253,POL0631897,68,Male,East,Auto,2151.11,26724.35,28516.18,Theft,495
CLM043073,CUST014588,POL0145016,20,Male,West,Life,592.67,46474.11,26687.84,Theft,653
CLM043084,CUST014189,POL0475171,52,Female,South,Health,674.59,92686.32,26449.08,Property,829
CLM043086,CUST000113,POL0441225,44,Male,West,Home,4966.27,11294.83,9384.54,Theft,498
CLM043090,CUST006845,POL0694766,42,Male,South,Health,1525.37,57293.66,11712.38,Medical,714
CLM043097,CUST008216,POL0603242,19,Female,North,Home,2745.58,80352.68,2177.07,Property,636
CLM043099,CUST004365,POL0423917,33,Male,West,Auto,1687.77,6006.25,883.48,Theft,451
CLM043100,CUST005901,POL0736551,47,Male,West,Health,1439.57,30426.49,20043.4,Medical,573
CLM043109,CUST000029,POL0485351,23,Female,South,Life,3216.8,89471.18,48346.7,Accident,681
CLM043111,CUST003907,POL0522613,31,Female,East,Health,1859.59,25920.81,46795.96,Medical,798
CLM043115,CUST018225,POL0244704,68,Male,South,Life,3247.08,31134.06,18571.56,Accident,728
CLM043118,CUST008890,POL0686100,45,Female,East,Health,2304.23,92476.08,18733.07,Theft,636
CLM043127,CUST004486,POL0745063,68,Female,South,Auto,2529.84,30665.11,37617.51,Medical,553
CLM043131,CUST005286,POL0415271,22,Male,West,Home,4942.56,65001.58,23249.61,Property,352
CLM043134,CUST002930,POL0163020,38,Male,North,Health,4556.11,72718.03,12848.85,Accident,450
CLM043136,CUST011747,POL0314779,38,Female,East,Life,3456.19,17660.82,18412.52,Medical,739
CLM043144,CUST007092,POL0434342,73,Female,South,Home,2201.2,95162.05,28238.67,Property,741
CLM043146,CUST019729,POL0404148,27,Female,East,Life,1880.96,19952.87,16525.0,Medical,609
CLM043154,CUST001682,POL0105831,58,Female,East,Auto,273.12,91519.16,33769.06,Medical,523
CLM043156,CUST001022,POL0717688,50,Female,North,Health,1936.83,75749.39,21893.82,Accident,694
CLM043159,CUST016368,POL0504378,72,Female,East,Health,3953.38,26856.3,37921.73,Accident,812
CLM043162,CUST000836,POL0319273,21,Female,South,Home,3494.42,18971.94,19962.97,Accident,415
CLM043170,CUST017069,POL0110123,61,Male,West,Home,434.56,11379.2,37462.09,Medical,623
CLM043174,CUST010598,POL0843353,36,Female,South,Life,318.54,73770.83,3204.83,Accident,737
CLM043180,CUST009382,POL0083367,22,Female,West,Home,529.52,79006.29,38737.11,Theft,650
CLM043182,CUST007254,POL0457161,32,Female,East,Home,2327.25,95453.02,13216.97,Accident,572
CLM043183,CUST002953,POL0683476,68,Female,South,Health,1438.56,41778.01,4121.09,Medical,464
CLM043187,CUST000969,POL0012134,75,Male,West,Auto,3168.26,64622.22,6942.6,Medical,547
CLM043191,CUST016987,POL0291136,36,Female,North,Auto,1145.35,69930.2,46100.94,Accident,687
CLM043192,CUST015841,POL0304888,39,Male,North,Health,1623.04,90160.44,34833.51,Property,517
CLM043204,CUST002383,POL0357296,62,Male,West,Health,2983.18,11519.23,16854.92,Accident,538
CLM043214,CUST003569,POL0164156,74,Male,West,Home,1958.57,98331.66,2830.97,Theft,809
CLM043222,CUST005507,POL0453606,58,Male,North,Home,2033.98,70103.79,20086.14,Theft,609
CLM043232,CUST003656,POL0890301,73,Female,North,Life,1696.56,93646.03,22691.98,Theft,821
CLM043234,CUST008649,POL0443250,60,Female,North,Auto,4320.18,78333.96,9460.34,Accident,751
CLM043235,CUST004412,POL0068325,24,Male,South,Home,1350.46,53458.82,48116.87,Accident,775
CLM043236,CUST015226,POL0298155,31,Male,North,Health,1705.97,12734.99,16448.9,Theft,391
CLM043241,CUST018819,POL0012600,26,Male,South,Health,1283.79,90527.79,33339.04,Property,718
CLM043245,CUST016862,POL0012944,74,Male,North,Home,516.67,80646.32,35664.62,Accident,626
CLM043250,CUST009382,POL0786259,75,Male,South,Auto,2458.14,47047.69,6095.46,Accident,548
CLM043251,CUST013362,POL0111726,58,Female,West,Home,4852.27,53735.51,1254.85,Theft,601
CLM043257,CUST016575,POL0385297,24,Female,East,Health,2728.86,63145.24,34392.92,Theft,844
CLM043258,CUST018684,POL0223608,34,Female,North,Home,1614.46,6572.97,5852.05,Property,506
CLM043259,CUST005816,POL0802795,60,Female,North,Auto,4016.07,71788.79,26306.27,Accident,744
CLM043261,CUST010245,POL0763960,40,Male,North,Life,2426.61,57085.46,26514.32,Theft,405
CLM043266,CUST011277,POL0084144,69,Male,South,Life,3974.59,27717.41,44054.09,Medical,703
CLM043276,CUST003805,POL0722351,51,Female,South,Health,1726.68,83500.52,8459.11,Medical,443
CLM043283,CUST001646,POL0088998,33,Female,North,Health,3715.57,48507.72,11175.33,Accident,600
CLM043288,CUST007307,POL0215146,56,Male,North,Health,4237.49,20528.29,37461.46,Medical,658
CLM043289,CUST019888,POL0597402,72,Male,East,Home,4820.4,49810.48,9693.56,Accident,600
CLM043296,CUST016530,POL0405819,76,Female,North,Auto,4843.39,66823.84,49755.46,Property,678
CLM043307,CUST002632,POL0512804,44,Female,East,Auto,4483.29,61793.93,23783.08,Property,646
CLM043314,CUST011362,POL0722959,63,Male,North,Life,2050.15,80728.22,10092.5,Accident,518
CLM043318,CUST014738,POL0875668,28,Female,West,Life,899.68,43876.14,5652.4,Theft,771
CLM043321,CUST018312,POL0578088,22,Male,South,Home,3016.66,94172.38,40891.99,Medical,333
CLM043322,CUST013303,POL0223810,22,Male,South,Life,1180.83,41075.32,18699.61,Accident,534
CLM043325,CUST001370,POL0121882,39,Female,West,Health,4000.18,31536.72,8469.22,Accident,595
CLM043327,CUST000922,POL0341808,20,Male,South,Auto,3061.03,84441.86,31807.57,Property,310
CLM043339,CUST016059,POL0815640,38,Male,North,Auto,4992.64,94841.56,45249.67,Accident,429
CLM043343,CUST016100,POL0204536,71,Male,South,Health,4090.58,36004.73,23500.23,Medical,780
CLM043346,CUST000914,POL0280531,34,Female,South,Health,3544.9,49639.9,35394.3,Medical,319
CLM043351,CUST007730,POL0835234,79,Male,East,Life,718.66,28705.82,13897.07,Accident,840
CLM043354,CUST007298,POL0893925,37,Female,East,Home,1328.74,22871.38,12016.46,Accident,572
CLM043359,CUST019416,POL0010507,33,Female,North,Life,2354.33,66287.43,12880.36,Accident,596
CLM043362,CUST011682,POL0106550,23,Male,West,Health,430.29,30745.92,2471.89,Property,728
CLM043365,CUST004241,POL0253920,48,Male,North,Home,2029.5,16221.48,31785.96,Theft,347
CLM043371,CUST002851,POL0617155,74,Female,South,Life,4410.13,29376.7,11351.91,Theft,664
CLM043375,CUST009959,POL0796381,69,Female,East,Life,1956.67,46434.26,8835.12,Property,311
CLM043376,CUST015199,POL0261588,63,Female,West,Home,4123.61,86374.15,23092.85,Property,686
CLM043378,CUST002781,POL0273894,46,Male,East,Life,4048.17,26876.05,11475.2,Theft,675
CLM043381,CUST005816,POL0442563,78,Male,North,Life,1329.56,28931.97,5278.84,Property,534
CLM043386,CUST007338,POL0133100,73,Female,South,Home,334.33,64806.89,20463.53,Medical,657
CLM043387,CUST011530,POL0760906,21,Female,South,Life,4157.03,20546.56,8351.7,Medical,302
CLM043389,CUST017741,POL0384603,54,Male,West,Auto,4521.72,74568.98,5127.19,Property,663
CLM043392,CUST002690,POL0459204,35,Male,North,Home,4115.01,69743.72,12304.23,Theft,534
CLM043393,CUST011658,POL0695746,60,Male,East,Home,890.9,32204.91,47221.8,Accident,612
CLM043397,CUST013999,POL0864697,29,Male,East,Home,1583.13,36796.52,49966.45,Medical,304
CLM043401,CUST001568,POL0345481,20,Female,East,Health,4463.19,9653.86,27874.74,Accident,484
CLM043411,CUST000922,POL0067734,45,Female,South,Life,2911.6,64263.37,6705.74,Accident,647
CLM043417,CUST019456,POL0665447,53,Female,North,Home,2739.11,24462.3,43803.09,Theft,681
CLM043419,CUST004421,POL0027871,33,Female,East,Health,3482.98,47321.41,26586.1,Accident,709
CLM043422,CUST012934,POL0423479,65,Male,West,Auto,1258.31,55213.88,44314.87,Medical,373
CLM043424,CUST018061,POL0765148,57,Male,South,Life,437.54,44883.46,43288.25,Medical,820
CLM043437,CUST009637,POL0198312,39,Male,South,Home,4258.09,26099.0,25284.59,Property,492
CLM043441,CUST003890,POL0778325,52,Male,North,Life,3224.19,38989.49,5872.16,Medical,388
CLM043443,CUST003411,POL0582020,70,Female,East,Auto,888.28,10801.78,36995.97,Accident,637
CLM043457,CUST015393,POL0375230,22,Female,North,Home,447.92,48495.2,25232.6,Medical,678
CLM043458,CUST007787,POL0110996,50,Male,East,Life,343.96,91623.99,22430.25,Accident,327
CLM043465,CUST011406,POL0508548,50,Male,South,Home,3136.85,5985.68,3348.62,Theft,688
CLM043467,CUST008097,POL0601214,71,Male,South,Life,1542.79,65623.69,38431.85,Medical,364
CLM043477,CUST019936,POL0223887,56,Female,South,Auto,4515.2,25760.46,11795.59,Theft,703
CLM043478,CUST001070,POL0660916,76,Male,North,Life,1242.89,61524.35,11801.71,Property,802
CLM043480,CUST007736,POL0463190,36,Female,South,Health,2379.09,52070.67,47539.61,Theft,652
CLM043491,CUST016310,POL0543094,63,Male,North,Auto,1593.81,91403.99,47219.19,Medical,363
CLM043497,CUST005435,POL0127542,73,Female,South,Health,404.66,60761.26,35067.03,Medical,779
CLM043503,CUST011632,POL0085513,47,Female,East,Life,1040.66,44842.39,10262.0,Accident,521
CLM043504,CUST001161,POL0275884,67,Female,South,Health,436.7,65827.08,46780.6,Property,646
CLM043505,CUST018445,POL0888293,28,Female,North,Life,3618.55,20635.24,16916.03,Accident,465
CLM043509,CUST013635,POL0575382,70,Male,West,Auto,205.41,5529.66,851.25,Accident,351
CLM043510,CUST014923,POL0673855,35,Female,North,Life,1978.21,92083.97,7220.64,Medical,743
CLM043517,CUST001133,POL0864717,58,Male,North,Health,2077.34,90154.86,29677.23,Accident,385
CLM043519,CUST013926,POL0886590,37,Female,North,Life,4495.01,48515.88,40892.29,Property,341
CLM043535,CUST004647,POL0873264,48,Female,South,Life,3857.01,24145.47,47935.92,Medical,847
CLM043543,CUST000099,POL0728719,40,Male,North,Auto,966.77,84891.76,33802.3,Property,698
CLM043546,CUST010505,POL0741667,39,Male,West,Auto,4551.78,64854.79,44177.85,Theft,550
CLM043549,CUST001713,POL0793014,30,Female,North,Home,3755.61,20163.35,39566.35,Property,597
CLM043555,CUST011706,POL0115634,21,Male,West,Life,4187.81,65537.21,18587.54,Accident,720
CLM043556,CUST002124,POL0833259,61,Female,West,Home,4404.99,44840.84,26402.84,Accident,418
CLM043563,CUST012472,POL0862085,41,Female,South,Life,642.83,30774.34,32881.47,Property,770
CLM043566,CUST005966,POL0353312,30,Female,East,Home,2561.97,9297.43,10260.73,Accident,344
CLM043567,CUST003995,POL0849227,36,Female,East,Life,1816.54,44464.2,28960.76,Medical,662
CLM043571,CUST013707,POL0230746,32,Male,West,Home,4419.4,61893.56,7934.83,Medical,365
CLM043574,CUST018214,POL0412378,27,Male,North,Auto,233.47,53662.1,43866.33,Medical,556
CLM043576,CUST006250,POL0538868,57,Female,South,Home,318.93,36622.97,41176.59,Property,756
CLM043579,CUST009093,POL0338630,38,Male,East,Life,3049.11,32383.93,19420.84,Property,347
CLM043585,CUST018843,POL0481635,46,Male,South,Health,1201.59,68961.07,49525.1,Theft,789
CLM043588,CUST012847,POL0110380,37,Male,East,Life,4748.04,36634.83,32565.89,Property,735
CLM043592,CUST007552,POL0594359,69,Female,West,Health,2764.56,79443.54,27237.96,Property,664
CLM043593,CUST006792,POL0553366,26,Female,South,Auto,204.8,74938.01,47482.27,Accident,375
CLM043603,CUST017408,POL0605874,18,Female,West,Life,2915.51,89261.16,29789.09,Theft,778
CLM043606,CUST009234,POL0039735,54,Male,North,Home,3615.8,98726.49,1401.02,Property,437
CLM043607,CUST019623,POL0874563,29,Female,East,Life,437.79,11782.67,9960.04,Property,412
CLM043608,CUST012472,POL0490557,23,Male,East,Health,4878.94,17863.92,5672.41,Medical,302
CLM043612,CUST014015,POL0119865,54,Female,East,Home,4157.6,21752.83,41171.51,Theft,625
CLM043616,CUST005823,POL0431608,73,Female,West,Health,4202.49,80845.46,26931.56,Theft,447
CLM043629,CUST014691,POL0762826,49,Female,West,Home,3727.12,38318.44,28628.16,Property,660
CLM043640,CUST019899,POL0468788,49,Male,North,Health,433.96,31363.43,7564.59,Accident,813
CLM043646,CUST014635,POL0421960,22,Male,West,Health,2242.25,55381.49,9250.7,Medical,713
CLM043648,CUST014214,POL0201375,40,Female,North,Auto,4536.25,77633.63,10931.49,Medical,320
CLM043652,CUST018394,POL0870484,20,Male,West,Health,2269.28,28194.44,42177.33,Accident,412
CLM043655,CUST004577,POL0089990,52,Male,East,Home,3344.94,36725.89,48651.59,Accident,510
CLM043676,CUST018771,POL0765903,69,Female,West,Life,3608.45,50922.16,47619.68,Accident,537
CLM043677,CUST003697,POL0425630,42,Male,South,Home,2491.31,73826.34,23008.84,Accident,373
CLM043684,CUST004504,POL0474044,51,Female,West,Health,1303.67,71218.08,45472.05,Accident,741
CLM043694,CUST009920,POL0730033,48,Male,South,Life,4600.69,22399.43,16278.07,Theft,791
CLM043705,CUST003255,POL0867803,27,Female,South,Auto,1021.37,72461.4,10770.4,Medical,544
CLM043709,CUST008544,POL0522471,70,Male,East,Auto,4351.58,31900.53,22496.17,Accident,461
CLM043713,CUST017218,POL0369780,70,Female,South,Life,2762.6,86684.13,31530.16,Medical,338
CLM043717,CUST008929,POL0740994,32,Female,East,Home,1312.71,56775.25,37350.17,Property,468
CLM043720,CUST002620,POL0489021,73,Female,East,Home,2496.26,87929.77,36243.63,Property,510
CLM043722,CUST001470,POL0635301,74,Male,West,Auto,1152.56,93243.11,38973.45,Accident,356
CLM043723,CUST011269,POL0649369,19,Female,South,Health,3255.1,20310.96,23843.11,Theft,825
CLM043737,CUST008544,POL0899484,67,Female,South,Health,2598.7,77776.2,49857.92,Property,670
CLM043745,CUST011899,POL0319968,58,Female,West,Health,1219.57,16328.63,7530.45,Accident,838
CLM043751,CUST009248,POL0438613,58,Female,East,Life,1308.36,39692.32,19076.78,Medical,440
CLM043753,CUST000149,POL0706162,32,Male,South,Health,1801.64,86530.6,18826.86,Medical,786
CLM043756,CUST001755,POL0213761,46,Female,West,Life,2898.81,16755.66,15655.31,Medical,661
CLM043757,CUST004159,POL0711556,18,Male,North,Auto,2702.23,99554.25,9714.38,Medical,786
CLM043772,CUST010669,POL0619904,64,Male,South,Auto,1893.96,8182.53,26686.87,Medical,730
CLM043774,CUST010167,POL0667366,76,Male,East,Life,1719.2,39692.25,779.0,Theft,534
CLM043778,CUST012468,POL0597473,77,Female,North,Life,4352.05,5703.64,12737.09,Medical,453
CLM043791,CUST008758,POL0190924,58,Female,South,Life,3173.18,37301.59,32287.39,Property,347
CLM043800,CUST011062,POL0376755,28,Female,West,Life,2809.15,26252.03,27073.07,Accident,577
CLM043802,CUST012105,POL0692506,36,Female,East,Auto,4978.06,99191.28,34099.36,Theft,656
CLM043804,CUST012533,POL0359824,35,Female,West,Life,3394.16,89097.67,22298.68,Property,304
CLM043805,CUST011670,POL0635142,38,Female,South,Auto,3400.66,64381.53,27563.18,Property,464
CLM043806,CUST000559,POL0144854,77,Male,West,Life,2618.34,87795.58,33400.97,Medical,714
CLM043809,CUST000507,POL0090202,63,Male,South,Auto,1264.39,32219.6,2871.93,Accident,783
CLM043812,CUST008974,POL0634208,38,Female,East,Life,1340.2,23265.24,44377.8,Property,605
CLM043814,CUST019427,POL0562859,63,Female,East,Health,3373.01,8873.94,39061.28,Medical,701
CLM043816,CUST014189,POL0827090,52,Female,South,Auto,1845.91,21677.42,43077.8,Theft,487
CLM043817,CUST010126,POL0083147,57,Female,West,Home,2492.66,45331.67,35914.84,Medical,344
CLM043818,CUST015437,POL0443201,61,Female,North,Health,1658.98,17536.78,39228.33,Accident,579
CLM043822,CUST014824,POL0844509,68,Female,North,Auto,2649.19,53441.11,11929.86,Theft,378
CLM043826,CUST005647,POL0191763,45,Male,North,Home,1050.6,92867.09,22812.94,Theft,531
CLM043830,CUST013818,POL0798009,76,Male,South,Home,1784.99,35380.18,14662.35,Accident,496
CLM043837,CUST015841,POL0431805,48,Male,West,Life,4904.16,27699.79,8175.75,Theft,338
CLM043838,CUST008809,POL0295848,28,Female,South,Home,777.55,12347.54,39001.81,Theft,645
CLM043845,CUST007501,POL0718147,19,Female,South,Health,4906.54,42949.52,43449.18,Medical,699
CLM043846,CUST013701,POL0714073,23,Female,East,Home,4744.87,94180.19,6413.16,Accident,412
CLM043848,CUST014120,POL0377629,46,Female,East,Home,1781.26,68122.18,25904.65,Medical,795
CLM043852,CUST019416,POL0756856,79,Male,South,Health,903.47,19522.11,6987.02,Theft,497
CLM043866,CUST019913,POL0405147,66,Female,North,Health,4641.14,17971.56,30041.86,Property,846
CLM043880,CUST004886,POL0109289,57,Female,North,Life,3145.27,83935.53,10341.18,Property,619
CLM043892,CUST006348,POL0658057,20,Female,North,Home,3493.88,32226.89,24014.31,Property,377
CLM043893,CUST007083,POL0190696,55,Female,East,Auto,2169.08,82429.38,16940.78,Medical,311
CLM043895,CUST007136,POL0052556,40,Female,West,Health,3238.96,88516.94,25521.46,Accident,523
CLM043899,CUST002225,POL0124433,29,Male,East,Home,1562.0,84128.84,8574.27,Medical,834
CLM043902,CUST001904,POL0850536,39,Male,North,Health,3146.47,43182.37,18072.49,Medical,474
CLM043911,CUST015999,POL0266004,31,Female,East,Auto,2231.96,16764.21,10886.35,Theft,321
CLM043923,CUST013782,POL0194300,61,Male,North,Auto,1401.97,16563.77,46054.65,Property,487
CLM043927,CUST000398,POL0075498,42,Male,East,Home,2680.85,61348.88,41566.03,Property,326
CLM043936,CUST003215,POL0701816,72,Female,North,Home,4728.16,36747.19,3325.14,Medical,699
CLM043938,CUST011890,POL0633465,19,Female,South,Auto,3912.01,68502.32,40487.23,Medical,411
CLM043939,CUST012164,POL0519295,62,Male,West,Health,3904.17,58231.12,35667.07,Property,373
CLM043941,CUST011442,POL0654838,36,Male,West,Health,2774.58,71786.62,16932.9,Theft,350
CLM043949,CUST014800,POL0338736,71,Female,West,Health,2197.52,24664.35,47466.33,Accident,605
CLM043953,CUST007759,POL0193739,42,Female,West,Health,1404.3,10986.42,45238.34,Medical,551
CLM043956,CUST003775,POL0891138,62,Female,West,Auto,4521.35,31760.73,8246.7,Property,623
CLM043958,CUST002978,POL0161346,72,Male,East,Auto,4646.87,92189.15,21251.56,Medical,375
CLM043963,CUST006775,POL0780063,34,Male,North,Health,2173.19,8072.92,29859.6,Theft,821
CLM043966,CUST002828,POL0525622,26,Male,South,Health,3311.03,39667.27,39987.16,Theft,414
CLM043967,CUST003488,POL0688017,41,Male,South,Home,3432.85,54874.61,33432.26,Accident,520
CLM043968,CUST016035,POL0768005,65,Male,West,Auto,3581.68,55867.23,10675.02,Theft,571
CLM043969,CUST002124,POL0243080,54,Female,East,Home,995.73,43083.51,26912.88,Property,522
CLM043977,CUST012592,POL0529247,67,Male,West,Home,4352.21,81670.37,45008.74,Property,564
CLM043978,CUST018049,POL0549888,67,Female,North,Auto,1423.75,45127.54,9591.15,Medical,345
